course_id,discipline,user_id,registered,viewed,explored,grade,new_col,Target_Variable,grade_reqs,completed%,course_reqs,final_cc_cname_ID,primary_reason,learner_type,expected_hours_week,LoE_ID,age_ID,gender,start_time_ID,course_start,course_end,last_event_ID,nEvents,nDays_act,nContent,nForum_posts,course_length
832945288,Humanities,832697311,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945185,Humanities,832404301,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,0,112
832945266,Mathematics & Statistics,832423185,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q3""","""""",0,0,0,0,35
832945288,Humanities,832660945,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Observer""","""Less than 1 hour""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945148,Education,832426966,1,0,0,0.317,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,1,46
832945266,Mathematics & Statistics,832964422,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q3""","""""",0,0,0,0,35
832945188,Humanities,832426153,1,0,0,0.833,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,3,112
832945554,Professions and Applied Sciences,832634793,1,0,0,0.212,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,1,61
832945281,Professions and Applied Sciences,832691187,1,0,0,0.926,high,1,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,67
832945595,Professions and Applied Sciences,832458541,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,56
832945571,Business and Management,832692811,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,2,30
832945234,Humanities,832963918,1,0,0,0.143,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,2,57
832945135,Humanities,832455577,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,71
832945288,Humanities,832452843,1,0,0,0.059,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945288,Humanities,832454100,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945235,Education,832670450,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,63
832945288,Humanities,832455423,1,0,0,0.098,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945510,Interdisciplinary and Other,832668932,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945281,Professions and Applied Sciences,832674083,1,0,0,0.062,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,4,67
832945281,Professions and Applied Sciences,832691844,1,0,0,0.062,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,2,67
832945281,Professions and Applied Sciences,832697311,1,0,0,0.531,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,6,67
832945131,Business and Management,832691187,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945281,Professions and Applied Sciences,832646180,1,0,0,0.062,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 6 and 8 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945288,Humanities,832455577,1,0,0,0.49,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945288,Humanities,832456133,1,0,0,0.098,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 6 and 8 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,2,70
832945281,Professions and Applied Sciences,832677918,1,0,0,0.492,high,1,0,0,0,"""*""","""I am preparing to go back to school""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945281,Professions and Applied Sciences,832963034,1,0,0,0.219,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945288,Humanities,832699462,1,0,0,1,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 6 and 8 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,5,70
832945288,Humanities,832451105,1,0,0,0.196,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,5,70
832945135,Humanities,832426153,1,0,0,0.18,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,71
832945288,Humanities,832451309,1,0,0,0.098,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945281,Professions and Applied Sciences,832644884,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945135,Humanities,832454366,1,0,0,0.96,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,2,71
832945510,Interdisciplinary and Other,832664163,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945286,Professions and Applied Sciences,832407979,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Less than 1 hour""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,1,53
832945288,Humanities,832607663,1,0,0,0.49,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,1,70
832945510,Interdisciplinary and Other,832664950,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Observer""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945240,Professions and Applied Sciences,832678544,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",15,1,0,1,35
832945288,Humanities,832452527,1,0,0,0.373,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",1,1,0,0,70
832960090,Professions and Applied Sciences,832656306,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",4,3,0,2,55
832945219,Business and Management,832652148,1,1,0,0.932,high,1,1,0,1,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""More than 8 hours per week""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q3""","""2015 Q3""","""2015 Q2""",75,5,17,21,317
832960005,Medical Pre-Medical,832614676,1,1,0,0.062,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",23,3,0,1,62
832945550,Social Sciences,832370589,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,0,27
832945120,Business and Management,832423679,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy being part of a community of learners""","""Drop-in""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,1,56
832945289,Computer Science,832698067,1,0,0,0,low,0,0,0,0,"""*""","""I am preparing to go back to school""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,42
832945175,Physical Sciences,832427927,1,0,0,0.012,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Missing""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,0,35
832945253,Professions and Applied Sciences,832649877,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,42
832945286,Professions and Applied Sciences,832646702,1,0,0,0.844,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,6,53
832945286,Professions and Applied Sciences,832648273,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,3,53
832945585,Education,832635824,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,1,168
832945554,Professions and Applied Sciences,832635203,1,1,0,0.03,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Drop-in""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2015 Q1""","""2015 Q1""",18,3,0,0,61
832945225,Professions and Applied Sciences,832954691,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,123
832945281,Professions and Applied Sciences,832640362,1,0,0,0.219,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,4,67
832945510,Interdisciplinary and Other,832668492,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945510,Interdisciplinary and Other,832666486,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945571,Business and Management,832640590,1,1,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2014 Q4""","""2015 Q1""",2,1,0,0,30
832945287,Education,832645577,1,0,0,0.5,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,58
832945287,Education,832640590,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,58
832945251,Professions and Applied Sciences,832302612,1,0,0,0,low,0,0,0,0,"""*""","""I like the format (online)""","""Active participant""","""Between 6 and 8 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,0,39
832945229,Education,832693945,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",1,1,0,0,55
832945554,Professions and Applied Sciences,832685928,1,1,0,0.717,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 2-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2015 Q1""","""2015 Q1""",214,5,0,0,61
